gemini_prediction,orig_gemini_prediction,gpt_prediction,orig_gpt_prediction,label,q_idx,config,strategy,criteria
"Ransomware WannaCry menyerang perangkat komputer di Indonesia, termasuk Samsat dan beberapa perusahaan swasta, namun berhasil diatasi karena sosialisasi gencar pemerintah. Serangan WannaCry melemah di Indonesia berkat adanya perisai pembunuh yang melemahkan malware, sehingga menyadarkan masyarakat akan pentingnya keamanan siber.","Ransomware WannaCry menyerang perangkat komputer di Indonesia, termasuk Samsat dan beberapa perusahaan swasta, namun berhasil diatasi karena sosialisasi gencar pemerintah. Serangan WannaCry melemah di Indonesia berkat adanya perisai pembunuh yang melemahkan malware, sehingga menyadarkan masyarakat akan pentingnya keamanan siber.","Penyebaran ransomware WannaCry terjadi di berbagai negara, termasuk Indonesia. Namun, upaya sosialisasi dan penanganan yang dilakukan oleh Menteri Komunikasi dan Informatika, Rudiantara, membuat dampak serangan tersebut sangat minor di Indonesia.","Penyebaran ransomware WannaCry terjadi di berbagai negara, termasuk Indonesia. Namun, upaya sosialisasi dan penanganan yang dilakukan oleh Menteri Komunikasi dan Informatika, Rudiantara, membuat dampak serangan tersebut sangat minor di Indonesia.","Pemerintah mengatakan serangan siber masih ditemukan di Indonesia pada Senin (15/05) dalam skala kecil, meski begitu pemerintah terus melakukan upaya mengatasi serangan siber.",47,"{'should_shuffle': True, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",1,['Fluency']
"Menggunakan teka-teki dan petunjuk dalam kampanye pemasaran, Inferno mengungkapkan judulnya yang terkait dengan Basilika Santa Maria di Florence, meneruskan tradisi pemasaran novel Brown sebelumnya yang laris terjual. Novel Inferno karya Dan Brown, yang terinspirasi oleh Inferno karya Dante, mengisahkan petualangan pakar simbol Robert Langdon di Florence, Italia, yang terkait dengan misteri sastra klasik.","Novel Inferno karya Dan Brown, yang terinspirasi oleh Inferno karya Dante, mengisahkan petualangan pakar simbol Robert Langdon di Florence, Italia, yang terkait dengan misteri sastra klasik.

Menggunakan teka-teki dan petunjuk dalam kampanye pemasaran, Inferno mengungkapkan judulnya yang terkait dengan Basilika Santa Maria di Florence, meneruskan tradisi pemasaran novel Brown sebelumnya yang laris terjual.",Novel Dan Brown berjudul Inferno telah terjual jutaan kopi di seluruh dunia dan mengisahkan petualangan tokoh Robert Langdon di Italia yang terinspirasi oleh karya klasik penyair Italia Dante.,Novel Dan Brown berjudul Inferno telah terjual jutaan kopi di seluruh dunia dan mengisahkan petualangan tokoh Robert Langdon di Italia yang terinspirasi oleh karya klasik penyair Italia Dante.,"Dan Brown, penulis novel laris The Da Vinci Code, akan menerbitkan buku barunya bulan Mei mendatang.",48,"{'should_shuffle': True, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': True, 'number': 5}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",2,"['Consistency', 'Fluency']"
"Meskipun Panasonic sebelumnya mengalami kerugian, namun kini telah membukukan keuntungan berkat melemahnya mata uang yen. Panasonic mengakui pentingnya berinovasi untuk dapat bersaing di pasar elektronik global yang ketat.",,"Panasonic melaporkan lonjakan keuntungan sebesar 61,3 miliar yen pada kuartal terakhir tahun lalu, berkat rendahnya nilai yen dan peningkatan penjualan. Meskipun demikian, perusahaan masih perlu mencari terobosan baru untuk tetap bertahan dalam persaingan pasar televisi yang ketat.",,"Saham Panasonic melonjak 17% menjadi 692 yen di bursa saham Tokyo, setelah perusahaan pembuat TV dan perabot listrik itu kembali menghasilkan laba pada kuartal ketiga tahun lalu.",51,"{'should_shuffle': True, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': True, 'number': 14}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 38}, 'should_replace_conjunctions': {'enabled': True, 'number': 3}, 'should_replace_ner': {'enabled': True, 'number': 4}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 1}}",0,
"Pada tahun 2013, Basarnas menyelamatkan pengungsi dari sekoci yang terombang-ambing di lepas pantai Jawa Tengah setelah Angkatan Laut Indonesia menemukan mereka. Polisi menangkap tiga awak kapal Indonesia yang mengangkut pengungsi yang melarikan diri ketika diinterogasi.",,"Pada tahun 2013, kapal pencari suaka dihentikan di Tanjung Benoa, Bali, dan para pengungsi dari Pakistan, Bangladesh, Nepal, dan Iran ditampung di kantor imigrasi di Cilacap. Kapal tersebut dilengkapi dengan fasilitas seperti televisi, alat navigasi, baterai, dan makanan.",,"Dua puluh enam orang pencari suaka yang terdampar di Indonesia mengatakan aparat Australia meledakkan kapal mereka di dekat Pulau Christmas dan mengirim mereka kembali ke perairan Indonesia dengan sekoci, kata seorang pejabat Indonesia.",52,"{'should_shuffle': False, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': True, 'number': 15}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 33}, 'should_replace_conjunctions': {'enabled': True, 'number': 5}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 2}}",0,
"Lukisan berjudul ""Rumah Sakit"" karya Fumiko Ya akan dipamerkan di Manchester Art Gallery bulan depan, menampilkan kenangan korban bom atom Hiroshima tahun 1945. Lukisan ini menggambarkan dampak mengerikan dari bom atom, yang diperkirakan menewaskan lebih dari 80.000 orang saat ledakan dan 135.000 lainnya akibat penyakit radiasi.","Lukisan berjudul ""Rumah Sakit"" karya Fumiko Ya akan dipamerkan di Manchester Art Gallery bulan depan, menampilkan kenangan korban bom atom Hiroshima tahun 1945. Lukisan ini menggambarkan dampak mengerikan dari bom atom, yang diperkirakan menewaskan lebih dari 80.000 orang saat ledakan dan 135.000 lainnya akibat penyakit radiasi.","Juru bicara pemerintah Yordania, Mohammed Momani, serangan 'penakut' tersebut menjadikan kantor badan intelijen di kamp itu sebagai sasaran. Serangan terjadi di kamp Baqaa arah utara Amman pada pukul 07.00 pagi waktu setempat (04:00 GMT) atau pada hari pertama pelaksanaan ibadah puasa. Lukisan berjudul 'Rumah Sakit' karya Fumiko Ya akan dipamerkan di Manchester Art Gallery bulan depan sebagai kenangan korban bom atom yang dijatuhkan pada 6 Agustus 1945, dengan perkiraan korban mencapai lebih dari 135.000 jiwa. Juru bicara pemerintah Yordania, Mohammed Momani, serangan 'penakut' tersebut menjadikan kantor badan intelijen di kamp itu sebagai sasaran.","Lukisan berjudul 'Rumah Sakit' karya Fumiko Ya akan dipamerkan di Manchester Art Gallery bulan depan sebagai kenangan korban bom atom yang dijatuhkan pada 6 Agustus 1945, dengan perkiraan korban mencapai lebih dari 135.000 jiwa.",Karya seni korban yang selamat dari bom atom Hiroshima pada 1945 akan dipamerkan di luar Jepang untuk pertama kalinya.,53,"{'should_shuffle': False, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': True, 'number': 10}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 3}}",1,"['Consistency', 'Relevance']"
"Maraknya praktik percaloan dan rente di industri pertambangan dan migas di Indonesia melibatkan aktor-aktor kuat, termasuk pemegang kekuasaan tinggi seperti Ketua DPR Setya Novanto yang diduga meminta jatah saham dan proyek dari PT Freeport Indonesia. Pegiat antikorupsi mendesak Mahkamah Kehormatan Dewan DPR untuk mengusut tuntas kasus ini dan bekerja secara adil tanpa pandang bulu.","Maraknya praktik percaloan dan rente di industri pertambangan dan migas di Indonesia melibatkan aktor-aktor kuat, termasuk pemegang kekuasaan tinggi seperti Ketua DPR Setya Novanto yang diduga meminta jatah saham dan proyek dari PT Freeport Indonesia. Pegiat antikorupsi mendesak Mahkamah Kehormatan Dewan DPR untuk mengusut tuntas kasus ini dan bekerja secara adil tanpa pandang bulu.","Tak ada yang bisa menerima, apapun agama mereka,"" kata Khedr. Jovan makan sedikit karena berbagi dengan anak-anaknya - sambil tetap menyusui Adam. giat antikorupsi dari indonesia corruption watch, setya novanto, kata meskipun begitu walaupun rente pijin tambang indonesia masih banyak jadi, masuk libat pegang kuasa tinggi seperti ketua dpr, firdaus ilyas.","Pegiat antikorupsi dari Indonesia Corruption Watch, Firdaus Ilyas, mengatakan bahwa praktik percaloan atau rente dalam perijinan tambang dan migas di Indonesia masih banyak terjadi, termasuk melibatkan pemegang kekuasaan tinggi seperti ketua DPR, Setya Novanto.",Kasus dugaan pemakaian nama Presiden Joko Widodo dan Wakil Presiden Jusuf Kalla oleh Ketua DPR Setya Novanto dianggap pengamat sebagai puncak gunung es dalam praktik percaloan yang dilakukan politisi di ranah pertambangan dan migas.,54,"{'should_shuffle': True, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': True, 'number': 10}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 47}, 'should_replace_conjunctions': {'enabled': True, 'number': 2}, 'should_replace_ner': {'enabled': True, 'number': 4}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 2}}",1,"['Coherence', 'Consistency', 'Relevance', 'Fluency']"
"Pollycarpus merupakan mantan pilot Garuda Pollycarpus dihukum 14 tahun penjara karena terbukti bersalah dalam kasus pembunuhan Munir dengan menggunakan racun arsenik di pesawat Garuda Indonesia tujuan Jakarta - Amsterdam yang melalui Singapura pada 2004 lalu. Masjid Al-Hidayah milik Jemaat Ahmadiyah di Depok disegel oleh Satpol PP karena adanya protes dan ancaman massa, sementara polisi membantah melarang salat Jumat. Ahmadiyah mempertanyakan penyegelan tersebut karena dinilai sebagai penutupan paksa yang tidak sesuai hukum, dan mereka akan terus berupaya berdialog dengan pihak terkait.","Masjid Al-Hidayah milik Jemaat Ahmadiyah di Depok disegel oleh Satpol PP karena adanya protes dan ancaman massa, sementara polisi membantah melarang salat Jumat.
Ahmadiyah mempertanyakan penyegelan tersebut karena dinilai sebagai penutupan paksa yang tidak sesuai hukum, dan mereka akan terus berupaya berdialog dengan pihak terkait.","Masjid Al-Hidayah milik Jemaat Ahmadiyah Sawangan disegel oleh Satpol PP Kota Depok karena adanya protes dari masyarakat tertentu, namun polisi membantah melarang salat Jumat dan hanya memastikan bahwa mereka tidak menggunakan masjid yang telah disegel.","Masjid Al-Hidayah milik Jemaat Ahmadiyah Sawangan disegel oleh Satpol PP Kota Depok karena adanya protes dari masyarakat tertentu, namun polisi membantah melarang salat Jumat dan hanya memastikan bahwa mereka tidak menggunakan masjid yang telah disegel.","Masjid Ahmadiyah di Depok disegel Pemda, sejumlah kecil jamaah Ahmadiyah melakukan salat Jumat di pelataran, kendati didesak untuk tak melakukannya, dan mendapat ancaman.",55,"{'should_shuffle': False, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 1}}",2,['Relevance']
"Hasil uji coba awal menunjukkan uji darah tahunan dapat mendeteksi 86% kanker ovarium pada tahap awal. Namun, masih belum diketahui apakah deteksi dini ini dapat meningkatkan tingkat kelangsungan hidup penderita kanker ovarium.","Hasil uji coba awal menunjukkan uji darah tahunan dapat mendeteksi 86% kanker ovarium pada tahap awal. Namun, masih belum diketahui apakah deteksi dini ini dapat meningkatkan tingkat kelangsungan hidup penderita kanker ovarium.","namun, masih belum tahu apakah hasil ini selamat banyak nyawa derita kanker. hasil coba ini tunjuk dan metode deteksi tes ubah metode periksa cara nasional seandainya deteksi tumor.","Hasil uji coba ini menunjukkan bahwa metode deteksi tes darah dapat mengubah metode pemeriksaan darah secara nasional untuk mendeteksi tumor ovarium. Namun, masih belum diketahui apakah hasil uji coba ini dapat menyelamatkan lebih banyak nyawa perempuan penderita kanker ovarium.","Tes darah rutin dapat mendeteksi 86% kanker ovarium lebih awal sebelum masa dimana perempuan dapat didiagnosa memiliki sel kanker, menurut satu uji coba.",56,"{'should_shuffle': True, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': True, 'number': 11}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 34}, 'should_replace_conjunctions': {'enabled': True, 'number': 2}, 'should_replace_ner': {'enabled': True, 'number': 8}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",1,"['Fluency', 'Consistency', 'Coherence']"
"Pakistan menghadapi tantangan dalam menangani penyebaran virus corona karena kurangnya sistem kesehatan yang memadai dan kepadatan penduduk yang tinggi. Dengan kematian korban pertama akibat virus corona, Pakistan kini menerapkan tindakan pencegahan yang ketat, termasuk pembatasan perjalanan dan penutupan toko non-esensial. Kapal Costa Concordia kandas di atas batu di dekat Pulau Giglio pada 13 Januari 2012 setelah berlayar cukup dekat ke daratan. Sebanyak 4.200 penumpang melompat ke laut dan berhasil mencapai daratan dengan berenang sementara sebagian lain diselamatkan oleh kapal maupun helikopter penyelamat beberapa jam setelah kapal karam.","Pakistan menghadapi tantangan dalam menangani penyebaran virus corona karena kurangnya sistem kesehatan yang memadai dan kepadatan penduduk yang tinggi. Dengan kematian korban pertama akibat virus corona, Pakistan kini menerapkan tindakan pencegahan yang ketat, termasuk pembatasan perjalanan dan penutupan toko non-esensial.","Penerapan jaga jarak sosial dan penggunaan masker medis menjadi hal yang biasa di Pakistan, namun negara ini menghadapi tantangan dalam menangani penyebaran virus corona karena kurangnya kapasitas pengujian dan sistem kesehatan yang buruk.","Penerapan jaga jarak sosial dan penggunaan masker medis menjadi hal yang biasa di Pakistan, namun negara ini menghadapi tantangan dalam menangani penyebaran virus corona karena kurangnya kapasitas pengujian dan sistem kesehatan yang buruk.","Ketika Saadat Khan kembali ke rumahnya di desa di Utara Pakistan setelah melaksanakan umrah di Arab Saudi awal pekan ini, dia sambut dengan riuh rendah.",59,"{'should_shuffle': False, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': True, 'number': 10}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 2}}",2,"['Consistency', 'Relevance']"
"Joshua Neally, yang mengalami rasa sakit dada dan perut, menggunakan mode autopilot Tesla untuk mengarahkannya ke rumah sakit, membuktikan utilitas fitur tersebut dalam situasi darurat.

Menurut Neally, autopilot Tesla dapat menyelamatkan nyawa jika pengemudi mengalami gangguan saat mengemudi, mencegah kecelakaan yang berpotensi berbahaya.",,Seorang pengacara bernama Joshua Neally mengalami rasa sakit yang menusuk-nusuk di perut dan dadanya saat mengendarai mobil Tesla Model X. Ia memutuskan untuk menggunakan mode kemudi otomatis untuk mencari rumah sakit dan berhasil sampai dengan selamat.,,Seorang lelaki yang terserang embolisme paru terselamatkan oleh mobil tanpa sopir yang membawanya ke rumah sakit.,60,"{'should_shuffle': True, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': True, 'number': 8}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",0,
