q_idx,label,gpt_prediction,gemini_prediction
979,"ABD'li yetkililer, Kuzey Kore'nin ABD'ye ulaşma kapasitesindeki bir balistik füze geliştirme çalışmaları kapsamında yeni bir roket motoru denediğini açıkladı.","Kuzey Kore'nin nükleer silah geliştirme programıyla ilgili gerilim, Washington ile Pyongyang arasında artıyor. Kuzey Kore, kıtalararası nükleer başlıklı füze geliştirme amacıyla füze denemelerine devam ediyor. Son motor denemesi, ABD'ye ulaşabilecek kıtalararası balistik füze motorunun üretiminin bir aşaması olabilir. Kuzey Kore'nin şu anda üretebildiği füzeler, Güney Kore ve Japonya'ya ulaşma kapasitesine sahip. ABD, Çin'e daha fazla diplomatik baskı uygulamasını istiyor ve çatışma ihtimali de var.","Kuzey Kore'nin nükleer füze denemeleri, ABD ile arasındaki gerilimi tırmandırıyor.  ABD, Kuzey Kore'nin kıtalararası balistik füze motoru geliştirme aşamasında olduğunu düşünüyor.  Kuzey Kore'nin mevcut füzeleri Güney Kore ve Japonya'ya ulaşabiliyor, ancak ABD'ye ulaşabilecek kapasitede olup olmadığı belirsiz. ABD Dışişleri Bakanı Tillerson, Çin'in Kuzey Kore'ye daha fazla diplomatik baskı yapması gerektiğini savundu. ABD Başkanı Trump, diplomatik çözüm arayışında olduğunu belirtse de büyük bir çatışma olasılığını da dile getirdi.
"
984,"Başbakan Recep Tayyip Erdoğan, Türkiye'nin Suriye büyükelçisinin çekilebileceğini söyledi ve tampon bölge ya da güvenlik bölgesi kurulması önerilerini değerlendirdiklerini belirtti.","Türkiye Dışişleri Bakanlığı, Suriye'deki Türk vatandaşlarının ülkelerine dönmesini tavsiye etti. Başbakan Erdoğan, Suriye'nin Dostları grubu zirvesinde ""sonuca yönelik"" bir toplantı yapacaklarını söyledi. Türkiye, Rusya ve Çin'in de katılmasını sağlamaya çalışıyor. Suriye'deki gelişmeler nedeniyle Şam Büyükelçiliği Konsolosluk hizmetlerini durdurdu. Türkiye'ye sığınan Suriyelilerin sayısı artıyor ve toplamda 14,700 olduğu belirtiliyor. Birleşmiş Milletler, Suriye'ye bir heyet göndererek durumu inceleyecek.","Dışişleri Bakanlığı, Suriye'deki güvenlik riskleri nedeniyle Türk vatandaşlarına ülkeye dönme çağrısında bulundu ve Şam Büyükelçiliği'ndeki konsolosluk hizmetleri durduruldu.  Başbakan Erdoğan, Suriye'deki gelişmeler üzerine İstanbul'da Suriye'nin Dostları grubu zirvesi düzenleneceğini ve Rusya ile Çin'in katılımının beklendiğini açıkladı. Türkiye'ye sığınan Suriyeli sayısı artarken, Kilis'te büyük bir çadır kent kuruldu. BM, Suriye'deki durumu incelemek üzere bir heyet göndereceğini duyurdu.  Suriye ordusu ise Deraa kentinde askeri operasyon başlattı.
"
986,"Türk Silahlı Kuvvetleri'nin gerçekleştirdiği Barış Pınarı Harekâtı Türkiye siyasetinin ilk gündem maddesi olma özelliğini korurken, AKP'nin yaptığı ölçümlere göre yüzde 86 olan harekâta desteğin, iktidar partisine de destek anlamına gelip gelmediği tartışılıyor.","Cumhurbaşkanı Erdoğan, Şanlıurfa'daki Kara Kuvvetleri Komutanlığı İleri Müşterek Harekât Merkezi'ni ziyaret etti. AKP'de, Babacan ve Davutoğlu'nun yeni partilerine destek oranı ölçüldü. Davutoğlu'na oy vereceklerin oranı yüzde 0,3, Babacan'a oy vereceklerin oranı ise yüzde 0,7 olarak belirlendi. AKP, yeni kurulacak partilere geçişleri durdurmanın yollarını arıyor. Muhalefet bloğunda ise Barış Pınarı Harekâtı nedeniyle çatlaklar oluştuğu yorumları yapılıyor.","Cumhurbaşkanı Erdoğan, Şanlıurfa'daki harekât merkezini ziyaret etti ve iç siyasetteki etkilerini değerlendirdi.  Eski partililer Ahmet Davutoğlu ve Ali Babacan'ın yeni parti kurma çalışmaları devam ederken, AKP anketlerine göre bu partilerin oy oranları düşük görünüyor. Erdoğan, ""kırık kalpleri tamir"" diyerek eski partililerle yeniden bağ kurmaya çalışırken, muhaliflere baskının artabileceği endişesi var. Mustafa Yeneroğlu'nun istifasının ardından yeni ayrılıklar beklenirken, AKP, muhalefet bloğunun harekât nedeniyle çatlamasını umuyor.
"
988,"Rusya, ABD'nin gizli belgeleri sızdırmakla suçladığı istihbaratçı Edward Snowden'a geçici sığınma hakkı verdi ve Snowden bir süredir kaldığı Moskova Havaalanı'ndan ayrıldı.","Edward Snowden'ın Rusya'da geçici sığınma hakkı aldığı ve havaalanından ayrıldığı bildirildi. ABD yönetimi, Snowden'ı elektronik izleme programının detaylarını sızdırmakla suçluyor ve Rusya'nın bu kararının ABD ile ilişkileri daha da gerginleştireceği düşünülüyor. Snowden'ın avukatı, güvenliği için nereye gideceğinin açıklanmayacağını belirtti. ABD Adalet Bakanı, Snowden'ın iade edilmesi durumunda ölüm cezası almayacağı güvencesi vermiş olsa da Rusya'nın iade etmeye niyeti olmadığını açıkladı.","Edward Snowden, Rusya'dan geçici sığınma hakkı aldı ve Moskova'daki Şeremetyevo Havaalanı'ndan ayrıldı.  Snowden, ABD'nin elektronik izleme programını ifşa etmesi nedeniyle ABD tarafından suçlanıyor ve iadesi isteniyor.  Rusya'nın Snowden'a sığınma vermesi ABD ile ilişkileri gerginleştirecek.  Snowden'ın güvenlik gerekçesiyle nerede olduğu açıklanmıyor. Wikileaks çalışanı Sarah Harrison, Snowden'a eşlik ediyor.
"
998,"Suriyeliler Irak Şam İslam Devleti (IŞID) örgütünün ele geçirdiği Palmyra'ya, diğer adıyla Tedmur'e ""Çölün Gelini"" der.","Palmyra, Suriye'nin başkenti olan Şam'dan geçerek ulaşılan bir antik kenttir. Tarihte ticaret kervanlarının uğrak noktası olan Palmyra, su kaynaklarıyla bilinen bir vahadır. Kraliçe Zenobia döneminde altın çağına ulaşan Palmyra, Roma İmparatorluğu için tehdit olacak kadar güçlenmiştir. Ancak Zenobia'nın yenilgisiyle birlikte kent gerilemiştir. IŞİD'in saldırıları sonucunda Palmyra'nın antik kalıntıları büyük tehdit altındadır.","Palmyra, Suriye çölünde bir vaha şehri olarak tarihte önemli bir ticaret merkeziydi ve Kraliçe Zenobia döneminde altın çağını yaşadı. Zenobia, Mısır kraliçelerinin soyundan gelen,  eğitimli bir kraliçeydi ve  Roma İmparatorluğu'na karşı savaşacak kadar güçlü bir ordu kurdu.  Romalılar karşısında büyük bir yenilgi alsa da, Zenobia, Palmyra'da refah ve mücadele sembolü olarak hatırlanır.  IŞİD'in kontrolü altındaki Palmyra antik kenti, zengin tarihi ve kültürel mirası nedeniyle büyük tehdit altında.
"
1020,"Dışişleri Bakanlığı, ABD Ulusal Güvenlik Danışmanı Herbert Raymon McMaster'ın ""Türkiye ve Katar'ın radikal ideolojilerin yeni sponsorları olduğu"" yönündeki sözlerine 'hayret verici, temelsiz ve kabul edilemez"" diyerek tepki gösterdi.","ABD Ulusal Güvenlik Danışmanı H.R. McMaster, bir toplantıda yaptığı konuşmada üç küresel tehdidi açıkladı: Çin ve Rusya gibi revizyonist güçler, İran ve Kuzey Kore gibi terörü destekleyen ülkeler, ve cihatçı radikal gruplar. McMaster, günümüzde terör örgütlerine destek veren ana ülkelerin Katar ve Türkiye olduğunu iddia etti. Türkiye Dışişleri Bakanlığı, McMaster'ın açıklamalarını hayret verici, temelsiz ve kabul edilemez olarak nitelendirdi ve ABD'nin terörizmle mücadelede Türkiye'ye daha somut ve etkin destek vermesini beklediklerini belirtti.","ABD Ulusal Güvenlik Danışmanı H.R. McMaster, Türkiye ve Katar'ı terör örgütlerini desteklemekle suçladı.  McMaster, Çin, Rusya, İran ve Kuzey Kore'yi de küresel tehdit olarak nitelendirdi. Türkiye Dışişleri Bakanlığı, McMaster'ın iddialarını ""hayret verici, temelsiz ve kabul edilemez"" olarak nitelendirdi.  Bakanlık, ABD'nin YPG'ye desteğini kesip Türkiye'nin terörle mücadelesine destek vermesini beklediğini belirtti.  Türkiye, ABD'nin geleneksel müttefiklik ilişkilerine uygun davranmasını istedi.
"
1034,"Kanser bilimi alanında çalışanların bir araya geldiği en büyük buluşma olma özelliğini taşıyan bir konferansta, hastalığın erken teşhisine ilişkin çığır açacak bir gelişme duyuruldu.","ABD'deki bir konferansta, 10 farklı kanser türünün kan testiyle erken teşhis edilebileceği açıklandı. Yöntem, likid biyopsi adı verilen ve kanserli hücreleri tespit etmeye odaklanan bir yöntemdir. Özellikle yumurtalık ve pankreas kanserlerinin erken teşhisinde iyi sonuçlar vermektedir. Araştırmacılar, bu yöntemin diğer kanser türleri için de evrensel bir tanı aracı olabileceğini ummaktadır. Test, bin 600 vaka üzerinde yapılan araştırmada başarılı sonuçlar göstermiştir. Ancak, klinik araştırmaların yapılması gerekmektedir.","New York'ta yapılan bir konferansta, 10 farklı kanser türünün kan testiyle erken teşhis edilebileceği açıklandı.  ""Liquid biyopsi"" adı verilen yöntem, kanda dolaşan kanserli hücreleri tespit ediyor ve özellikle yumurtalık ve pankreas kanserlerinde başarılı sonuçlar veriyor.  1600 vaka üzerinde yapılan araştırmada, test pankreas, yumurtalık, karaciğer ve safra kesesi kanserlerinde %80 isabet oranı gösterdi.  Araştırmacılar, bu yöntemin evrensel bir kanser tanı aracı olmasını umuyor. Doktor Eric Klein,  testin birçok hayat kurtarabileceğine inanıyor.
"
1040,"Afganistan'da 14 Haziran'da yapılan cumhurbaşkanlığı seçiminin ikinci turunda ilk sonuçlara göre, eski Maliye Bakanı ve Dünya Bankası yetkilisi Eşref Gani önde.","Afganistan'da yapılan Cumhurbaşkanlığı seçimlerinde ilk sonuçlara göre Ashraf Gani oyların yaklaşık yüzde 56'sını alarak önde görünüyor. Rakibi Abdullah Abdullah ise yaklaşık yüzde 44 oy aldı. Abdullah seçim sonuçlarını kabul etmeyerek itiraz etti. Seçimlerde usulsüzlük iddiaları ve oyların yeniden sayılması nedeniyle nihai sonuç henüz kesinleşmedi. Bu seçimler, ülkede yabancı askerlerin geri çekilmesi öncesinde kritik bir dönemde gerçekleşti.","Afganistan'da yapılan cumhurbaşkanlığı seçimlerinin ilk sonuçlarına göre Eşref Gani, oyların yaklaşık %56'sını alarak önde.  Rakibi Abdullah Abdullah ise %44 oy oranına sahip ve seçim sonuçlarını usulsüzlük iddiaları nedeniyle tanımıyor.  Yüksek Seçim Kurulu Başkanı, nihai sonuçların değişebileceğini ve bazı sorunlar yaşandığını kabul etti.  Abdullah Abdullah, 2009 seçimlerinde de benzer iddialarla adaylıktan çekilmişti.  Afganistan, yabancı askerlerin çekilmesi öncesi kritik bir dönemde yeni cumhurbaşkanını seçiyor.
"
1045,"Amerikalı aktör Tom Hanks, kendisinin ve eşi Rita Wilson'ın Avustralya'da yaptırdıkları koronavirüs testlerinin pozitif çıktığını açıkladı.","Tom Hanks ve Rita Wilson, koronavirüs test sonuçlarının pozitif çıkması üzerine karantinaya alındı. Çift, Avustralya'da bulunuyordu çünkü Tom Hanks'in Elvis Presley filmi için çalışıyordu. Dünya Sağlık Örgütü, koronavirüsü ""pandemi"" olarak sınıflandırdı ve virüs dünya genelinde yayılmaya devam ediyor. Avustralya'da şu ana kadar 139 vaka ve 3 ölüm bildirildi.","Tom Hanks ve eşi Rita Wilson, Avustralya'da Covid-19 testlerinin pozitif çıktığını açıkladı.  Çift, Hanks'in Elvis Presley filmi için Avustralya'daydı ve şimdi karantinada olacaklar.  Hanks, gelişmeler hakkında kamuoyunu bilgilendireceklerini belirtti.  Koronavirüs vakaları dünya genelinde 126 bini aştı ve 4.600'den fazla ölüm meydana geldi.  Dünya Sağlık Örgütü, koronavirüsü pandemi olarak ilan etti.
"
1059,"CHP'de 31 Mart 2019'da yapılacak yerel seçimleri için kritik bir eşik daha aşıldı. Seçim işbirliği için varılan uzlaşma doğrultusunda İYİ Parti'nin aday çıkarmayacağı Ankara, İstanbul, Antalya ve Adana'nın da dahil olduğu 68 yerin adayları Parti Meclisi'nde (PM) yapılan oylamalarla belirlendi.","CHP Genel Başkanı Kemal Kılıçdaroğlu başkanlığında toplanan Parti Meclisi'nde, İstanbul için Ekrem İmamoğlu ve Ankara için Mansur Yavaş'ın adaylıkları onaylandı. Mansur Yavaş'ın adaylığına karşı çıkan muhalif üyeler oldu. Ayrıca, CHP'nin büyükşehir adaylarının daha çok belediyecilik deneyimi olan ilçe belediye başkanlarından seçildiği görülüyor. İstanbul ve Ankara ilçelerinin adayları ise ilerleyen süreçte belirlenecek. İstanbul Adalar Belediye Başkan adayının ise gazeteci Erdem Gül olması bekleniyor.","CHP, Ankara adayı olarak Mansur Yavaş'ı, İstanbul adayı olarak da Ekrem İmamoğlu'nu onayladı.  PM'de bazı üyeler gizli oylama talep etse de, Yavaş'ın adaylığı 45 üyenin oyuyla kabul edildi.  Bazı üyeler, Yavaş'ın daha önce CHP'den istifa etmesini gerekçe göstererek adaylığına karşı çıktı.  CHP, birçok büyükşehirde tecrübeli ilçe belediye başkanlarını aday gösterdi.  İstanbul'da sürpriz aday olarak eski gazeteci Erdem Gül'ün Adalar Belediye Başkanlığı'na aday gösterilmesi bekleniyor.
"
1066,"Devlet Başkanlığı seçimlerinin düzenlendiği Meksika'da sandık çıkış anketleri, solcu lider Andrés Manuel López Obrador'un açık ara önde olduğunu ortaya koydu.","Mexico City'nin eski belediye başkanı Andrés Manuel López Obrador, sandık çıkış anketlerine göre en az yüzde 53 oy alarak seçimleri kazandı. Obrador'un rakipleri, seçim sonuçlarını kabul ederek kendisini tebrik etti. Seçimler, ülke tarihindeki en kanlı seçimlerden biri oldu ve kampanya süresince birçok aday ve parti çalışanı öldürüldü. Obrador, yolsuzlukla mücadeleyi merkeze koyarak destek topladı ve PRI ve PAN partilerinin siyasi hakimiyetini kırmış görünüyor.","Andrés Manuel López Obrador, Meksika başkanlık seçimlerini büyük bir farkla kazandı.  Sandık çıkış anketleri ve rakiplerinin açıklamaları, Obrador'un %53'ten fazla oy aldığını gösteriyor.  Obrador'un zaferi, ülkede yarım asırdan fazla iktidarda kalan Kurumsal Devrim Partisi (PRI) ve Milliyetçi Eylem Partisi (PAN)'nin hakimiyetine son veriyor.  Seçimler, 130'dan fazla aday ve parti çalışanının öldürülmesiyle ülke tarihinin en kanlı seçimlerinden biri oldu. Yolsuzlukla mücadele sözü veren Obrador, ücret ve emekli maaşlarını artırmayı vaat etmişti.
"
1067,"Kraliyet Ailesi'ndeki görevlerini bırakma kararı ile İngiltere'nin gündemine yerleşen Prens Harry, Kanada'nın Vancouver Adası'na giderek eşi Meghan Markle ve 8 aylık oğlu ile buluştu.","Prens Harry ve Meghan Markle, Kraliyet görevlerini bırakarak Kanada'ya yerleşme kararı aldı. Çift, Vancouver Adası'nda daha huzurlu bir hayat sürmek istiyor. Kanada halkı, onları rahatsız etmeyeceklerini belirtiyor. Ayrıca, çiftin masraflarının büyük bir kısmı Prens Charles tarafından karşılanıyor.","Prens Harry ve Meghan Markle, kraliyet görevlerinden ayrılarak Kanada'ya yerleşiyor.  Harry, bu kararı ailesini korumak ve medya baskısından uzaklaşmak için aldıklarını açıkladı.  Çift, Vancouver Adası'nda daha sakin bir hayat umuyor ve Kanada halkının da onları rahat bırakacağına inanılıyor.  Kraliyet ünvanlarını bırakan çift, Prens Charles'ın kendilerine yaptığı maddi desteği almaya devam edecek.  Meghan Markle 10 gün önce Kanada'ya dönmüştü ve Prens Harry de son kraliyet görevini tamamladıktan sonra ona katıldı.
"
1089,"Papa 16. Benediktus, istifasını açıkladıktan sonra ilk kez bugün halk karşısına çıkarak ""gösterilen sevgi ve edilen dualar"" için teşekkür etti.","Papa, Vatikan'daki haftalık konuşmasında fiziksel ve zihinsel melekelerinin zayıfladığını fark ederek istifa ettiğini vurguladı. İstifasını açıkladıktan sonra Vatikan, Papa'nın yıllardır kalbinde ritim düzenleyici taşıdığını duyurdu. Papa, ilerleyen yaşının kiliseye liderlik etmek için yeterli güce sahip olmadığını belirterek istifasını açıkladı. Bu istifa, 1415'te Papa 12. Gregory'nin istifasından bu yana gerçekleşen nadir bir olaydır. Yeni Papa'nın seçimi, 117 seçmen Kardinal'in gizli oylamasıyla gerçekleşecektir.","Papa 16. Benediktus, yaş ilerlemesi ve azalan fiziki/zihinsel gücü nedeniyle 28 Şubat'ta Papalık görevinden istifa edeceğini açıkladı.  Bu kararını ""özgür iradesiyle"" aldığını ve kilisenin iyiliği için görevini bırakacağını vurguladı.  Papa'nın kalbinde yıllardır ritim düzenleyici olduğu ve pilinin yakın zamanda değiştirildiği doğrulandı, ancak istifasının belirli bir hastalıktan kaynaklanmadığı belirtildi.  1415'ten beri ilk kez bir Papa istifa ediyor.  Yeni Papa, 117 Kardinal tarafından yapılacak gizli oylama ile seçilecek.
"
1092,"Kuzey Kore lideri Kim Jong-un ile Güney Kore lideri Moon Jae-in tarihi zirve için bir araya geldi. Liderler, karşılıklı düşmanlıkların sona ermesi için ortak bildiriye imza attı.","Kuzey Kore lideri Kim Jong-un ve Güney Kore lideri Moon Jae-in, 1953 Kore Savaşı'ndan bu yana ilk kez sınır hattını geçerek bir araya geldi. İki lider, ortak deklarasyonla Kore Yarımadası'nda artık savaş olmayacağını ve nükleer silahsızlanma konusunda anlaştıklarını açıkladı. Ayrıca, ayrılmak zorunda kalan ailelerin birleşmesi için çalışmaların hızlandırılacağı duyuruldu. Görüşme, dünya çapında ilgiyle takip edildi ve ABD Başkanı Donald Trump ile Kim Jong-un arasındaki görüşme planlarının da öncüsü olarak görüldü.","Kim Jong-un, Güney Kore'ye ayak basan ilk Kuzey Kore lideri olarak tarihi bir adım attı.  İki lider, Kore Yarımadası'nın nükleer silahlardan arındırılması ve kalıcı barış için anlaşma imzaladı.  Kim, Moon'a bundan sonra füze testleriyle uykusunu bölmeyeceklerini söyledi ve ailelerin yeniden birleşmesi için çalışmaların hızlandırılacağı açıklandı.  Görüşmede, soğuk savaş döneminin ardından yeni bir tarih yazıldığı vurgulandı.  Dünya, iki ülke arasındaki bu tarihi zirveyi ilgiyle takip etti.
"
